"No.","Time","Source","Destination","Protocol","Length","Info","Delta"
"6256","6.162164159","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000020000000140066147e80fd8000020000000000000000000081990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002000000000000000010000001c000000ffffffffffffffffffffffff"
"6260","6.183531381","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000021000000140066147e80fd8000020000000000000000000081990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002000000000000000010000001c000000ffffffffffffffffffffffff"
"6351","6.208952525","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000021000000140066147e80fd8000020000000000000000000081990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"6442","6.235297779","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000022000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002100000000000000010000001c000000ffffffffffffffffffffffff"
"6451","6.236945573","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000022000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002100000000000000010000001c000000ffffffffffffffffffffffff"
"6465","6.240227620","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000022000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002100000000000000010000001c000000ffffffffffffffffffffffff"
"6528","6.261667791","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000022000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"6534","6.287069945","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000023000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002200000000000000010000001c000000ffffffffffffffffffffffff"
"6535","6.288044529","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000023000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002200000000000000010000001c000000ffffffffffffffffffffffff"
"6538","6.289448034","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000023000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002200000000000000010000001c000000ffffffffffffffffffffffff"
"6640","6.313646577","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000023000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"6648","6.315241851","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000023000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"6728","6.338920090","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000024000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002300000000000000010000001c000000ffffffffffffffffffffffff"
"6744","6.342815488","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000024000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002300000000000000010000001c000000ffffffffffffffffffffffff"
"6829","6.366453702","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000024000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"6849","6.391947773","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000025000000140066147e805271000200000000000000000000df990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"6850","6.392202178","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000025000000140066147e805271000200000000000000000000df990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"6987","6.425930170","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000025000000140066147e805271000200000000000000000000df990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002400000000000000010000001c000000ffffffffffffffffffffffff"
"7023","6.443234086","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000026000000140066147e8080730002000000000000000000000f990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"7117","6.468971403","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000026000000140066147e8080730002000000000000000000000f990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002500000000000000010000001c000000ffffffffffffffffffffffff"
"7140","6.496048187","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000027000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"7141","6.497636922","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000027000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"7216","6.524109208","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000027000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"7340","6.555999797","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000028000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002600000000000000010000001c000000ffffffffffffffffffffffff"
"7403","6.573656335","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000028000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002700000000000000010000001c000000ffffffffffffffffffffffff"
"7449","6.597645053","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000029000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"7500","6.624378337","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000029000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"7513","6.626953216","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000029000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"7615","6.659563976","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000002a000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002800000000000000010000001c000000ffffffffffffffffffffffff"
"7695","6.678262361","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000002a000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"7753","6.704440268","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000002b000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002900000000000000010000001c000000ffffffffffffffffffffffff"
"7757","6.705981165","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000002b000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002900000000000000010000001c000000ffffffffffffffffffffffff"
"7767","6.730312506","192.168.169.2","192.168.169.1","UDP","270","59377  >  8800 Len=144","ef02900002020001020000002b000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002900000000000000010000001c000000ffffffffffffffffffffffff2a00000000000000000000001c000000ffff3f000000000000ffffff"
"7770","6.730594833","192.168.169.2","192.168.169.1","UDP","270","59377  >  8800 Len=144","ef02900002020001020000002b000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002900000000000000010000001c000000ffffffffffffffffffffffff2a00000000000000000000001c000000ffff3f000000000000ffffff"
"7863","6.758696863","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000002c000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"8011","6.794906637","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000002c000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002a00000000000000010000001c000000ffffffffffffffffffffffff"
"8036","6.807903535","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000002d000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"8046","6.833804518","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000002d000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002b00000000000000010000001c000000ffffffffffffffffffffffff"
"8141","6.862275080","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000002e000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"8264","6.899623009","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000002e000000140066147e80f98000020000000000000000000085990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"8314","6.912569754","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000002f000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002c00000000000000010000001c000000ffffffffffffffffffffffff"
"8338","6.937730650","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000002f000000140066147e80f88000020000000000000000000084990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"8423","6.965198432","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000030000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002d00000000000000010000001c000000ffffffffffffffffffffffff"
"8552","6.998554156","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000030000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"8616","7.015126163","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000031000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002e00000000000000010000001c000000ffffffffffffffffffffffff"
"8619","7.015474225","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000031000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002e00000000000000010000001c000000ffffffffffffffffffffffff"
"8665","7.040051877","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000031000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"8677","7.066436458","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000032000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002f00000000000000000000001c000000ffffffffffffffff80ffffff"
"8805","7.099405723","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000032000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00002f00000000000000010000001c000000ffffffffffffffffffffffff"
"8869","7.117320915","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000033000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"8959","7.143468134","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000033000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003000000000000000010000001c000000ffffffffffffffffffffffff"
"8974","7.169834490","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000034000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003000000000000000010000001c000000ffffffffffffffffffffffff"
"9030","7.204225117","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000034000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"9056","7.221739032","192.168.169.2","192.168.169.1","UDP","258","59377  >  8800 Len=132","ef028400020200010200000035000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003100000000000000010000001c000000ffffffffffffffffffffffff32000000000000000300000010000000"
"9064","7.223352741","192.168.169.2","192.168.169.1","UDP","258","59377  >  8800 Len=132","ef028400020200010200000035000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003100000000000000010000001c000000ffffffffffffffffffffffff32000000000000000300000010000000"
"9074","7.225444559","192.168.169.2","192.168.169.1","UDP","258","59377  >  8800 Len=132","ef028400020200010200000035000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003100000000000000010000001c000000ffffffffffffffffffffffff32000000000000000300000010000000"
"9163","7.246786258","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000035000000140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"9235","7.273027041","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000036000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"9240","7.274064898","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000036000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"9345","7.304043788","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000036000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003200000000000000010000001c000000ffffffffffffffffffffffff"
"9349","7.324432508","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000037000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003200000000000000010000001c000000ffffffffffffffffffffffff"
"9446","7.350705645","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000037000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003300000000000000010000001c000000ffffffffffffffffffffffff"
"9453","7.355132444","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000037000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003300000000000000010000001c000000ffffffffffffffffffffffff"
"9463","7.356743937","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000037000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003300000000000000010000001c000000ffffffffffffffffffffffff"
"9542","7.377874269","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef025800020200010000000038000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"9631","7.403152471","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000038000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003400000000000000010000001c000000ffffffffffffffffffffffff"
"9644","7.429024639","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000039000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003400000000000000010000001c000000ffffffffffffffffffffffff"
"9645","7.429074591","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000039000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003400000000000000010000001c000000ffffffffffffffffffffffff"
"9737","7.459374148","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef027400020200010100000039000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003500000000000000010000001c000000ffffffffffffffffffffffff"
"9823","7.480988235","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000003a000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"9924","7.506702615","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000003a000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003600000000000000010000001c000000ffffffffffffffffffffffff"
"9944","7.532125488","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000003b000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"9945","7.532310596","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000003b000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"10021","7.559534635","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000003b000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"10031","7.561449961","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000003b000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"10133","7.586045126","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000003c000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003700000000000000010000001c000000ffffffffffffffffffffffff"
"10152","7.590594877","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000003c000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003700000000000000010000001c000000ffffffffffffffffffffffff"
"10218","7.609530992","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000003c000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003800000000000000010000001c000000ffffffffffffffffffffffff"
"10231","7.612122650","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000003c000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003800000000000000010000001c000000ffffffffffffffffffffffff"
"10237","7.635624716","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000003d000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003800000000000000010000001c000000ffffffffffffffffffffffff"
"10238","7.635774454","192.168.169.2","192.168.169.1","UDP","242","59377  >  8800 Len=116","ef02740002020001010000003d000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00003800000000000000010000001c000000ffffffffffffffffffffffff"
"10327","7.662731307","192.168.169.2","192.168.169.1","UDP","214","59377  >  8800 Len=88","ef02580002020001000000003e000000140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
