"No.","Time","Source","Destination","Protocol","Length","Info","Delta"
"13066","42.543982469","192.168.169.2","192.168.169.1","UDP","242","49806  >  8800 Len=116","ef027400020200010100000006000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000300000000000000000000001c000000fffffffffffffffffff7ffff"
"13069","42.544002659","192.168.169.2","192.168.169.1","UDP","242","49806  >  8800 Len=116","ef027400020200010100000006000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000300000000000000010000001c000000ffffffffffffffffffffffff"
"13210","42.582250646","192.168.169.2","192.168.169.1","UDP","242","49806  >  8800 Len=116","ef027400020200010100000007000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000400000000000000010000001c000000ffffffffffffffffffffffff"
"13212","42.584551762","192.168.169.2","192.168.169.1","UDP","242","49806  >  8800 Len=116","ef027400020200010100000007000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000400000000000000010000001c000000ffffffffffffffffffffffff"
"13214","42.610942375","192.168.169.2","192.168.169.1","UDP","270","49806  >  8800 Len=144","ef029000020200010200000008000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000500000000000000000000001c000000ffffffffffffffff07f0ffff0400000000000000010000001c000000ffffffffffffffffffffffff"
"13451","42.683308423","192.168.169.2","192.168.169.1","UDP","242","49806  >  8800 Len=116","ef027400020200010100000008000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000500000000000000010000001c000000ffffffffffffffffffffffff"
"13452","42.683496363","192.168.169.2","192.168.169.1","UDP","242","49806  >  8800 Len=116","ef027400020200010100000008000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000500000000000000010000001c000000ffffffffffffffffffffffff"
"13891","43.401700090","192.168.169.2","192.168.169.1","UDP","130","55810  >  8800 Len=4","ef000400"
"13899","43.503022140","192.168.169.2","192.168.169.1","UDP","130","55810  >  8800 Len=4","ef000400"
"14003","43.534219041","192.168.169.2","192.168.169.1","UDP","214","55810  >  8800 Len=88","ef025800020200010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"14004","43.535221277","192.168.169.2","192.168.169.1","UDP","214","55810  >  8800 Len=88","ef025800020200010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"14014","43.539152590","192.168.169.2","192.168.169.1","UDP","214","55810  >  8800 Len=88","ef025800020200010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"14061","43.550179018","192.168.169.2","192.168.169.1","UDP","214","55810  >  8800 Len=88","ef025800020200010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"14203","43.590836860","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000100000000000000010000001c000000ffffffffffffffffffffffff"
"14204","43.590850760","192.168.169.2","192.168.169.1","UDP","132","55810  >  8800 Len=6","ef2006000165"
"14206","43.606283018","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000100000000000000010000001c000000ffffffffffffffffffffffff"
"14208","43.627019173","192.168.169.2","192.168.169.1","UDP","270","55810  >  8800 Len=144","ef029000020200010200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000100000000000000010000001c000000ffffffffffffffffffffffff0200000000000000000000001c000000ffffffffffffffff07f0ffff"
"14389","43.677252478","192.168.169.2","192.168.169.1","UDP","151","55810  >  8800 Len=25","ef20190001673c693d325e62665f737369643d636d643d323e"
"14390","43.677256723","192.168.169.2","192.168.169.1","UDP","151","55810  >  8800 Len=25","ef20190001673c693d325e62665f737369643d636d643d333e"
"14391","43.677260094","192.168.169.2","192.168.169.1","UDP","214","55810  >  8800 Len=88","ef025800020200010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"14392","43.677263268","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000001000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff"
"14394","43.699424514","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000001000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff"
"14396","43.726693405","192.168.169.2","192.168.169.1","UDP","286","55810  >  8800 Len=160","ef02a000020200010300000002000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff0300000000000000010000001c000000ffffffffffffffffffffffff04000000000000000300000010000000"
"14400","43.750134739","192.168.169.2","192.168.169.1","UDP","286","55810  >  8800 Len=160","ef02a000020200010300000002000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff0300000000000000010000001c000000ffffffffffffffffffffffff04000000000000000300000010000000"
"14401","43.750330092","192.168.169.2","192.168.169.1","UDP","286","55810  >  8800 Len=160","ef02a000020200010300000002000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff0300000000000000010000001c000000ffffffffffffffffffffffff04000000000000000300000010000000"
"14405","43.776307377","192.168.169.2","192.168.169.1","UDP","286","55810  >  8800 Len=160","ef02a000020200010300000003000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff0300000000000000010000001c000000ffffffffffffffffffffffff04000000000000000300000010000000"
"14409","43.803468676","192.168.169.2","192.168.169.1","UDP","286","55810  >  8800 Len=160","ef02a000020200010300000003000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff0300000000000000010000001c000000ffffffffffffffffffffffff04000000000000000300000010000000"
"14566","43.842320712","192.168.169.2","192.168.169.1","UDP","214","55810  >  8800 Len=88","ef025800020200010000000004000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"14682","43.872331839","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000004000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000400000000000000010000001c000000ffffffffffffffffffffffff"
"14714","43.893304253","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000005000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000400000000000000010000001c000000ffffffffffffffffffffffff"
"14715","43.893482033","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000005000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000400000000000000010000001c000000ffffffffffffffffffffffff"
"14719","43.903334990","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000005000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000500000000000000000000001c000000ffffffffffffffff3ff0ffff"
"14849","43.937520719","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000006000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000500000000000000010000001c000000ffffffffffffffffffffffff"
"14881","43.944174798","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000006000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000500000000000000010000001c000000ffffffffffffffffffffffff"
"14894","43.954309272","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000006000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000500000000000000010000001c000000ffffffffffffffffffffffff"
"14992","43.982680571","192.168.169.2","192.168.169.1","UDP","242","55810  >  8800 Len=116","ef027400020200010100000007000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000600000000000000010000001c000000ffffffffffffffffffffffff"
"15609","44.770093714","192.168.169.2","192.168.169.1","UDP","130","38351  >  8800 Len=4","ef000400"
"15751","44.907712129","192.168.169.2","192.168.169.1","UDP","130","38351  >  8800 Len=4","ef000400"
"15753","44.907732004","192.168.169.2","192.168.169.1","UDP","214","38351  >  8800 Len=88","ef025800020200010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"15801","44.926191352","192.168.169.2","192.168.169.1","UDP","214","38351  >  8800 Len=88","ef025800020200010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"15808","44.927491788","192.168.169.2","192.168.169.1","UDP","214","38351  >  8800 Len=88","ef025800020200010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"15937","44.958081887","192.168.169.2","192.168.169.1","UDP","132","38351  >  8800 Len=6","ef2006000165"
"15938","44.958088753","192.168.169.2","192.168.169.1","UDP","242","38351  >  8800 Len=116","ef027400020200010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000100000000000000010000001c000000ffffffffffffffffffffffff"
"15943","44.977234908","192.168.169.2","192.168.169.1","UDP","242","38351  >  8800 Len=116","ef027400020200010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000100000000000000010000001c000000ffffffffffffffffffffffff"
"15945","44.999315781","192.168.169.2","192.168.169.1","UDP","270","38351  >  8800 Len=144","ef029000020200010200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000100000000000000010000001c000000ffffffffffffffffffffffff0200000000000000000000001c000000ffffffffffffffff03e0ffff"
"15969","45.008121381","192.168.169.2","192.168.169.1","UDP","151","38351  >  8800 Len=25","ef20190001673c693d325e62665f737369643d636d643d323e"
"15970","45.008123231","192.168.169.2","192.168.169.1","UDP","151","38351  >  8800 Len=25","ef20190001673c693d325e62665f737369643d636d643d333e"
"15974","45.025774015","192.168.169.2","192.168.169.1","UDP","214","38351  >  8800 Len=88","ef025800020200010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"15976","45.049718724","192.168.169.2","192.168.169.1","UDP","258","38351  >  8800 Len=132","ef028400020200010200000001000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff03000000000000000300000010000000"
"15978","45.074730794","192.168.169.2","192.168.169.1","UDP","258","38351  >  8800 Len=132","ef028400020200010200000001000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff03000000000000000300000010000000"
"15980","45.101239409","192.168.169.2","192.168.169.1","UDP","258","38351  >  8800 Len=132","ef028400020200010200000002000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff03000000000000000300000010000000"
"15984","45.126320773","192.168.169.2","192.168.169.1","UDP","258","38351  >  8800 Len=132","ef028400020200010200000002000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000200000000000000010000001c000000ffffffffffffffffffffffff03000000000000000300000010000000"
"16081","45.151997792","192.168.169.2","192.168.169.1","UDP","214","38351  >  8800 Len=88","ef025800020200010000000003000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"16207","45.186911525","192.168.169.2","192.168.169.1","UDP","214","38351  >  8800 Len=88","ef025800020200010000000003000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"16301","45.227696706","192.168.169.2","192.168.169.1","UDP","242","38351  >  8800 Len=116","ef027400020200010100000004000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000300000000000000010000001c000000ffffffffffffffffffffffff"
"16302","45.227709548","192.168.169.2","192.168.169.1","UDP","242","38351  >  8800 Len=116","ef027400020200010100000004000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000300000000000000010000001c000000ffffffffffffffffffffffff"
"16304","45.254143049","192.168.169.2","192.168.169.1","UDP","286","38351  >  8800 Len=160","ef02a000020200010300000005000000080066808080804040990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00000300000000000000010000001c000000ffffffffffffffffffffffff0400000000000000010000001c000000ffffffffffffffffffffffff05000000000000000300000010000000"
