No,Time,Hex_Data
60,1.0,ef027400020200010100000019100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d789000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000001a100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d789000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000001a100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d789000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000001a100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d789000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000001b100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d789000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000001b100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d789000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000001b100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d789000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef02580002020001000000001b100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000001c100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000001c100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
70,0.0,ef02740002020001010000001d100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d889000000000000000000001c000000ffffffffff01000000f8ffff
50,0.0,ef02580002020001000000001d100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000001e100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000001e100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,94.0,ef02580002020001000000001f100100140066147e808080020200000000000000000000fe99000000000000000000000000000000000000000000000000554396f68141589da15d63b7231fad89ebf09436901f94815e37
50,42.0,ef02580002020001000000001f100100140066147e808080020200000000000000000000fe9900000000000000000000006b2d4859d720f3a2c5b35a2937531a989ffdd51d5061fd211bf87c099a9cba425430578bbbd39c
40,54.0,ef02580002020001000000001f100100140066147e808080020200000000000000000000fe99000000000000000000000000000000000000000000000000b34554425ee84e2e4b0983ecf170c616ad65c358652515dd9ada
50,76.0,ef02580002020001000000001f100100140066147e808080020200000000000000000000fe9900000000000000000000003f1d64d39aaa958ee00023699f165e5c38eafe6b9da02b3dc945021f70088476d06228d483be11
30,0.0,ef02580002020001000000001f100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000003c6bdf42b528035bdbee5495176ba21a11d1b96fc069ffd5a6d0
50,13.0,ef02580002020001000000001f100100140066147e808080020200000000000000000000fe990000000000000000000000e6bfbfb03e126e0646239f901060b970080662515dfb60005b8a5247b7c55d13e23b12e08701f3
10676,3.529326486,d0308fbc41e446bb7e3f9a85f2e3611ec54af5ecae52bb1dd0e81aeb10f44e
50,49.0,ef02580002020001000000001f100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000003255c331edd134dc5fb5dcea30c41af2942c4905375deaf92993
50,58.0,ef02580002020001000000001f100100140066147e808080020200000000000000000000fe9900000000000000000000001ced8d2856eba0064479a85d139477e19cf0a1c089d7ffd801a939a3fdee72582d1c723c386249
50,0.0,ef02580002020001000000001f100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
70,0.0,ef02740002020001010000001f100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d889000000000000000000001c000000ffffffffffffff7f00f8ffff
50,0.0,ef025800020200010000000020100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000020100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000020100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000020100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000021100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
20,7.0,49b332aaeaea6e9d9e04e538e74938f1b8ed752ecc42a12b00d89dba1ab461ca0775
70,74.0,12c6fce341786dd62e4bfc42f6e897a074d8d21764ad48e531a75d87ff6b96dba8b38d8a7ab2cca4493510b821887e58aa5c5ba985c525ed6ae0d2c3e2dceaa59c282a9b68ee00c17a44bd20e805899806d524aedaa660834d784c308816ac61a810514a45f03cb2b977eae9173c0bc274d73186
70,0.0,ef027400020200010100000021100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d989000000000000000000001c000000070000000000000000f8ffff
60,1.0,ef027400020200010100000022100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d889000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef027400020200010100000022100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d889000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef027400020200010100000023100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d889000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef025800020200010000000023100100140066147e808080020200000000000000000000fe990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000024100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000024100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000024100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000024100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000025100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000025100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000026100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000026100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000027100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000027100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
70,0.0,ef027400020200010100000028100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d989000000000000000000001c000000ffffffffffffff1f00f8ffff
50,0.0,ef025800020200010000000028100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000029100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef027400020200010100000029100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d989000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000002a100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d989000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000002a100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d989000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000002b100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d989000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000002b100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d989000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000002b100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000d989000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef02580002020001000000002c100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002c100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002c100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002c100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002c100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002d100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002d100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002d100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002d100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002d100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002d100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002d100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002e100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002e100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002e100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
70,0.0,ef02740002020001010000002e100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000da89000000000000000000001c000000ffffff7f0000000000f8ffff
50,0.0,ef02580002020001000000002e100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002f100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002f100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002f100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002f100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002f100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000030100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000002f100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000030100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000031100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000031100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000032100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000032100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000033100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef027400020200010100000033100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000da89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef027400020200010100000034100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000da89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef027400020200010100000034100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000da89000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef025800020200010000000035100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000036100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000036100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000037100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000037100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000038100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000037100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000038100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000038100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000039100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef025800020200010000000039100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003a100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003a100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003b100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003b100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003b100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef02740002020001010000003c100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000db89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003d100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000db89000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef02580002020001000000003d100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003e100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003e100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003e100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003e100100140066147e808080000200000000000000000000fc990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000dc89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000dc89000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,7.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000a5ca5dff9df103160e35ac8e2c357f1fb401e21dbdc27e85a94e8720a5a8110734c7a98c2726f5
40,60.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009fd660e2410ad58e5040f1a9f278342cf0fcbada884c18d69a45
50,18.0,ef02580002020001000000003f1001000800000000000000000000000000000000000000000000000000000000000000008a775f4257021b766bf721354956efb53949f79acbe70dc1ff6aabe70ce39e18cf2751d7aee1e8
50,65.0,ef02580002020001000000003f10010008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c4dae690662c3aafbfc6a26980a81e62a2f765ed50d81378d073
50,72.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f5a60d9fef534130b00cc118ecff194770d7270f8d89250d281
30,0.0,ef02580002020001000000003f1001000800000000000000000000000000000000000000000000000000000000000000009df20ea0d5a0a489cc1abd7ac50b5e9c73183c654bb7df5a815fc43b4b4fa72b5079c58495f1a6
40,17.0,ef02580002020001000000003f1001000800000000000000000000000000000000000000000000540000000000000000008218f6ed7be8fce17f59de60d6c99a17e31fd8f055b4102be6fcc539d8a34e8cb30cc7455e1f52
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000dd89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000dd89000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000dd89000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,0.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000de89000000000000000000001c000000ffffffffffffffff1ff8ffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,0.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000de89000000000000000000001c000000ffffffffffffffff1ff8ffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,0.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000de89000000000000000000001c000000ffffffffffffffff1ff8ffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,0.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000de89000000000000000000001c000000ffffffffffffffff1ff8ffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000de89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000de89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000de89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000de89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000de89000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000df89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000df89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000df89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000df89000000000000010000001c000000ffffffffffffffffffffffff
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000df89000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000e089000000000000010000001c000000ffffffffffffffffffffffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
70,0.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000e189000000000000000000001c000000ffffffffff00000000f8ffff
50,0.0,ef02580002020001000000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000
60,1.0,ef02740002020001010000003f100100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000e189000000000000010000001c000000ffffffffffffffffffffffff
